via,numero_de_la_via,via,cruce_1,via,cruce_2,direccion_completa,precio,zona
Avenida,60,Calle,59,Calle,61,Avenida 60 entre Calle 59 y Calle 61,250,Casco Historico
Avenida,60,Calle,61,Calle,63,Avenida 60 entre Calle 61 y Calle 63,250,La Juanita
Avenida,60,Calle,63,Calle,65,Avenida 60 entre Calle 63 y Calle 65,250,La Juanita
Avenida,60,Calle,65,Calle,67,Avenida 60 entre Calle 65 y Calle 67,250,La Juanita
Avenida,60,Calle,67,Calle,69,Avenida 60 entre Calle 67 y Calle 69,250,La Juanita
Avenida,60,Calle,69,Calle,71,Avenida 60 entre Calle 69 y Calle 71,250,La Juanita
Avenida,60,Calle,71,Calle,73,Avenida 60 entre Calle 71 y Calle 73,250,La Juanita
Avenida,60,Calle,73,Calle,75,Avenida 60 entre Calle 73 y Calle 75,250,La Juanita
Avenida,60,Calle,75,Calle,77,Avenida 60 entre Calle 75 y Calle 77,350,Tulipan
Avenida,60,Calle,77,Calle,79,Avenida 60 entre Calle 77 y Calle 79,350,Tulipan
Avenida,60,Calle,79,Calle,81,Avenida 60 entre Calle 79 y Calle 81,350,Tulipan
Avenida,60,Calle,81,Calle,83,Avenida 60 entre Calle 81 y Calle 83,350,Tulipan
Avenida,60,Calle,83,Calle,85,Avenida 60 entre Calle 83 y Calle 85,350,Tulipan
Avenida,60,Calle,85,Calle,87,Avenida 60 entre Calle 85 y Calle 87,350,Tulipan
Avenida,60,Calle,87,Calle,89,Avenida 60 entre Calle 87 y Calle 89,350,Tulipan
Avenida,60,Calle,89,Calle,91,Avenida 60 entre Calle 89 y Calle 91,350,Tulipan
Avenida,60,Calle,91,Calle,93,Avenida 60 entre Calle 91 y Calle 93,350,Tulipan
Avenida,60,Calle,93,Calle,95,Avenida 60 entre Calle 93 y Calle 95,350,Tulipan
Avenida,62,Calle,23,Calle,25,Avenida 62 entre Calle 23 y Calle 25,250,Reina
Avenida,62,Calle,25,Calle,27,Avenida 62 entre Calle 25 y Calle 27,250,Reina
Avenida,62,Calle,27,Calle,29,Avenida 62 entre Calle 27 y Calle 29,250,Reina
Avenida,62,Calle,29,Calle,31,Avenida 62 entre Calle 29 y Calle 31,250,Reina
Avenida,62,Calle,31,Calle,33,Avenida 62 entre Calle 31 y Calle 33,250,Reina
Avenida,62,Calle,33,Calle,35,Avenida 62 entre Calle 33 y Calle 35,250,Reina
Avenida,62,Calle,35,Calle,37,Avenida 62 entre Calle 35 y Calle 37,250,Reina
Avenida,62,Calle,37,Calle,39,Avenida 62 entre Calle 37 y Calle 39,250,Casco Historico
Avenida,62,Calle,39,Calle,41,Avenida 62 entre Calle 39 y Calle 41,250,Casco Historico
Avenida,62,Calle,41,Calle,43,Avenida 62 entre Calle 41 y Calle 43,250,Casco Historico
Avenida,62,Calle,43,Calle,45,Avenida 62 entre Calle 43 y Calle 45,250,Casco Historico
Avenida,62,Calle,45,Calle,47,Avenida 62 entre Calle 45 y Calle 47,250,Casco Historico
Avenida,62,Calle,47,Calle,49,Avenida 62 entre Calle 47 y Calle 49,250,Casco Historico
Avenida,62,Calle,51,Calle,53,Avenida 62 entre Calle 51 y Calle 53,250,Casco Historico
Avenida,62,Calle,53,Calle,55,Avenida 62 entre Calle 53 y Calle 55,250,Casco Historico
Avenida,62,Calle,55,Calle,57,Avenida 62 entre Calle 55 y Calle 57,250,Casco Historico
Avenida,62,Calle,57,Calle,59,Avenida 62 entre Calle 57 y Calle 59,250,Casco Historico
Avenida,62,Calle,59,Calle,61,Avenida 62 entre Calle 59 y Calle 61,250,Casco Historico
Avenida,62,Calle,61,Calle,63,Avenida 62 entre Calle 61 y Calle 63,250,La Juanita
Avenida,62,Calle,63,Calle,65,Avenida 62 entre Calle 63 y Calle 65,250,La Juanita
Avenida,62,Calle,65,Calle,67,Avenida 62 entre Calle 65 y Calle 67,250,La Juanita
Avenida,62,Calle,67,Calle,69,Avenida 62 entre Calle 67 y Calle 69,250,La Juanita
Avenida,62,Calle,69,Calle,71,Avenida 62 entre Calle 69 y Calle 71,250,La Juanita
Avenida,62,Calle,71,Calle,73,Avenida 62 entre Calle 71 y Calle 73,250,La Juanita
Avenida,62,Calle,73,Calle,75,Avenida 62 entre Calle 73 y Calle 75,250,La Juanita
Avenida,62,Calle,75,Calle,77,Avenida 62 entre Calle 75 y Calle 77,350,Tulipan
Avenida,62,Calle,77,Calle,79,Avenida 62 entre Calle 77 y Calle 79,350,Tulipan
Avenida,62,Calle,79,Calle,81,Avenida 62 entre Calle 79 y Calle 81,350,Tulipan
Avenida,62,Calle,81,Calle,83,Avenida 62 entre Calle 81 y Calle 83,350,Tulipan
Avenida,62,Calle,83,Calle,85,Avenida 62 entre Calle 83 y Calle 85,350,Tulipan
Avenida,62,Calle,85,Calle,87,Avenida 62 entre Calle 85 y Calle 87,350,Tulipan
Avenida,62,Calle,87,Calle,89,Avenida 62 entre Calle 87 y Calle 89,350,Tulipan
Avenida,62,Calle,89,Calle,91,Avenida 62 entre Calle 89 y Calle 91,350,Tulipan
Avenida,62,Calle,91,Calle,93,Avenida 62 entre Calle 91 y Calle 93,350,Tulipan
Avenida,62,Calle,93,Calle,95,Avenida 62 entre Calle 93 y Calle 95,350,Tulipan
Avenida,64,Calle,29,Calle,31,Avenida 64 entre Calle 29 y Calle 31,300,Punta Gotica
Avenida,64,Calle,31,Calle,33,Avenida 64 entre Calle 31 y Calle 33,300,Punta Gotica
Avenida,64,Calle,33,Calle,35,Avenida 64 entre Calle 33 y Calle 35,300,Punta Gotica
Avenida,64,Calle,35,Calle,37,Avenida 64 entre Calle 35 y Calle 37,300,Punta Gotica
Avenida,64,Calle,37,Calle,39,Avenida 64 entre Calle 37 y Calle 39,300,San Lazaro
Avenida,64,Calle,39,Calle,41,Avenida 64 entre Calle 39 y Calle 41,300,San Lazaro
Avenida,64,Calle,41,Calle,45,Avenida 64 entre Calle 41 y Calle 45,300,San Lazaro
Avenida,64,Calle,45,Calle,47,Avenida 64 entre Calle 45 y Calle 47,250,San Lazaro
Avenida,64,Calle,47,Calle,49,Avenida 64 entre Calle 47 y Calle 49,250,San Lazaro
Avenida,64,Calle,51,Calle,53,Avenida 64 entre Calle 51 y Calle 53,250,San Lazaro
Avenida,64,Calle,53,Calle,55,Avenida 64 entre Calle 53 y Calle 55,250,San Lazaro
Avenida,64,Calle,55,Calle,57,Avenida 64 entre Calle 55 y Calle 57,250,San Lazaro
Avenida,64,Calle,57,Calle,59,Avenida 64 entre Calle 57 y Calle 59,250,San Lazaro
Avenida,64,Calle,59,Calle,61,Avenida 64 entre Calle 59 y Calle 61,250,San Lazaro
Avenida,64,Calle,61,Calle,63,Avenida 64 entre Calle 61 y Calle 63,250,San Lazaro
Avenida,64,Calle,63,Calle,65,Avenida 64 entre Calle 63 y Calle 65,250,La Juanita
Avenida,64,Calle,65,Calle,75,Avenida 64 entre Calle 65 y Calle 75,300,La Juanita
Avenida,64,Calle,75,Calle,77,Avenida 64 entre Calle 75 y Calle 77,350,Tulipan
Avenida,64,Calle,77,Calle,79,Avenida 64 entre Calle 77 y Calle 79,350,Tulipan
Avenida,64,Calle,79,Calle,81,Avenida 64 entre Calle 79 y Calle 81,350,Tulipan
Avenida,64,Calle,83,Calle,85,Avenida 64 entre Calle 83 y Calle 85,350,Tulipan
Avenida,64,Calle,85,Calle,87,Avenida 64 entre Calle 85 y Calle 87,350,Tulipan
Avenida,64,Calle,87,Calle,89,Avenida 64 entre Calle 87 y Calle 89,350,Buena Vista
Avenida,64,Calle,89,Calle,91,Avenida 64 entre Calle 89 y Calle 91,350,Buena Vista
Avenida,64,Calle,97,Calle,97A,Avenida 64 entre Calle 97 y Calle 97A,350,Buena Vista
Avenida,64,Calle,97A,Calle,99,Avenida 64 entre Calle 97A y Calle 99,350,Buena Vista
Avenida,64,Calle,99,Calle,101,Avenida 64 entre Calle 99 y Calle 101,350,Buena Vista
Avenida,64,Calle,101,Calle,103,Avenida 64 entre Calle 101 y Calle 103,350,Buena Vista
Avenida,64,Calle,103,Calle,105,Avenida 64 entre Calle 103 y Calle 105,350,Buena Vista
Avenida,64,Calle,105,Calle,107,Avenida 64 entre Calle 105 y Calle 107,400,Buena Vista
Avenida,64,Calle,107,Calle,109,Avenida 64 entre Calle 107 y Calle 109,400,Buena Vista
Avenida,64,Calle,109,Calle,111,Avenida 64 entre Calle 109 y Calle 111,400,Buena Vista
Avenida,64,Calle,111,Calle,113,Avenida 64 entre Calle 111 y Calle 113,400,Buena Vista
Avenida,64,Calle,113,Calle,CIRCUNVALACION,Avenida 64 entre Calle 113 y Calle CIRCUNVALACION,400,Buena Vista
Avenida,64,Calle,115,Calle,117,Avenida 64 entre Calle 115 y Calle 117,450,Buena Vista
Avenida,64,Calle,117,Calle,119,Avenida 64 entre Calle 117 y Calle 119,450,Buena Vista
Avenida,64,Calle,119,Calle,121,Avenida 64 entre Calle 119 y Calle 121,450,Buena Vista
Avenida,64,Calle,121,Calle,121A,Avenida 64 entre Calle 121 y Calle 121A,450,Buena Vista
Avenida,64,Calle,121A,Calle,123,Avenida 64 entre Calle 121A y Calle 123,450,Buena Vista
Avenida,64,Calle,123,Calle,125,Avenida 64 entre Calle 123 y Calle 125,500,La esperanza
Avenida,64,Calle,125,Calle,127,Avenida 64 entre Calle 125 y Calle 127,500,La esperanza
Avenida,64,Calle,127,Calle,129,Avenida 64 entre Calle 127 y Calle 129,500,La esperanza
Avenida,64,Calle,129,Calle,133,Avenida 64 entre Calle 129 y Calle 133,500,La esperanza
Avenida,64,Calle,133,Calle,135,Avenida 64 entre Calle 133 y Calle 135,500,La esperanza
Avenida,64,Calle,A,Calle,B,Avenida 64 entre Calle A y Calle B,650,Caunao
Avenida,64,Calle,B,Calle,C,Avenida 64 entre Calle B y Calle C,650,Caunao
Avenida,64,Calle,C,Calle,D,Avenida 64 entre Calle C y Calle D,650,Caunao
Avenida,64,Calle,D,Calle,E,Avenida 64 entre Calle D y Calle E,650,Caunao
Avenida,64,Calle,E,Calle,F,Avenida 64 entre Calle E y Calle F,650,Caunao
Avenida,64,Calle,F,Calle,G,Avenida 64 entre Calle F y Calle G,650,Caunao
Avenida,64,Calle,A,Calle,CENTRAL,Avenida 64 entre Calle A y Calle CENTRAL,650,Caunao
Avenida,64,Calle,BAEZ,Calle,CENTRAL,Avenida 64 entre Calle BAEZ y Calle CENTRAL,650,Caunao
Avenida,64,Calle,POZO,Calle,BAEZ,Avenida 64 entre Calle POZO y Calle BAEZ,650,Caunao
Avenida,64,Calle,ALEGRIA,Calle,POZO,Avenida 64 entre Calle ALEGRIA y Calle POZO,650,Caunao
Avenida,64,Calle,SAN JOSE ,Calle,ALEGRIA,Avenida 64 entre Calle SAN JOSE  y Calle ALEGRIA,650,Caunao
Avenida,64,Calle,COLON,Calle,SAN JOSE,Avenida 64 entre Calle COLON y Calle SAN JOSE,650,Caunao
Avenida,64,Calle,CASTILLO ,Calle,COLON,Avenida 64 entre Calle CASTILLO  y Calle COLON,650,Caunao
Avenida,64,Calle,ESTE ,Calle,CASTILLO,Avenida 64 entre Calle ESTE  y Calle CASTILLO,650,Caunao
Avenida,64,Calle,SAN JOAQUIN PALMA,Calle,ESTE,Avenida 64 entre Calle SAN JOAQUIN PALMA y Calle ESTE,700,Caunao
Avenida,CARRETERA CAUNAO,Calle,SAN JOAQUIN PALMA,Calle,PALMA,Avenida CARRETERA CAUNAO entre Calle SAN JOAQUIN PALMA y Calle PALMA,700,Caunao
Avenida,CARRETERA CAUNAO,Calle,PALMA,Calle,CIRCUITO SUR,Avenida CARRETERA CAUNAO entre Calle PALMA y Calle CIRCUITO SUR,700,Caunao
Avenida,64A,Calle,51,Calle,53,Avenida 64A entre Calle 51 y Calle 53,250,Casco Historico
Avenida,64A,Calle,53,Calle,55,Avenida 64A entre Calle 53 y Calle 55,250,Casco Historico
Avenida,64A,Calle,55,Calle,57,Avenida 64A entre Calle 55 y Calle 57,250,Casco Historico
Avenida,64A,Calle,57,Calle,59,Avenida 64A entre Calle 57 y Calle 59,250,Casco Historico
Avenida,64A,Calle,59,Calle,61,Avenida 64A entre Calle 59 y Calle 61,250,Casco Historico
Avenida,64A,Calle,61,Calle,63,Avenida 64A entre Calle 61 y Calle 63,250,La Juanita
Avenida,64A,Calle,65,Calle,67,Avenida 64A entre Calle 65 y Calle 67,250,La Juanita
Avenida,64A,Calle,67,Calle,69,Avenida 64A entre Calle 67 y Calle 69,250,La Juanita
Avenida,64A,Calle,69,Calle,71,Avenida 64A entre Calle 69 y Calle 71,250,La Juanita
Avenida,64A,Calle,71,Calle,73,Avenida 64A entre Calle 71 y Calle 73,250,La Juanita
Avenida,64A,Calle,73,Calle,75,Avenida 64A entre Calle 73 y Calle 75,250,La Juanita
Avenida,64A,Calle,75,Calle,77,Avenida 64A entre Calle 75 y Calle 77,350,Tulipan
Avenida,64A,Calle,77,Calle,79,Avenida 64A entre Calle 77 y Calle 79,350,Tulipan
Avenida,64A,Calle,79,Calle,81,Avenida 64A entre Calle 79 y Calle 81,350,Tulipan
Avenida,64A,Calle,81,Calle,83,Avenida 64A entre Calle 81 y Calle 83,350,Tulipan
Avenida,64A,Calle,83,Calle,85,Avenida 64A entre Calle 83 y Calle 85,350,Tulipan
Avenida,64A,Calle,85,Calle,87,Avenida 64A entre Calle 85 y Calle 87,350,Tulipan
Avenida,64A,Calle,87,Calle,89,Avenida 64A entre Calle 87 y Calle 89,350,Tulipan
Avenida,64A,Calle,89,Calle,91,Avenida 64A entre Calle 89 y Calle 91,350,Tulipan
Avenida,64A,Calle,91,Calle,93,Avenida 64A entre Calle 91 y Calle 93,350,Tulipan
Calle,2 NE,Calle,45,Calle,47,Calle 2 NE entre Calle 45 y Calle 47,250,Casco Historico
Calle,2 NE,Calle,47,Calle,49,Calle 2 NE entre Calle 47 y Calle 49,250,Casco Historico
Calle,2 NE,Calle,49,Calle,51,Calle 2 NE entre Calle 49 y Calle 51,250,Casco Historico
Calle,2 NE,Calle,51,Calle,53,Calle 2 NE entre Calle 51 y Calle 53,250,Casco Historico
Calle,2 NE,Calle,53,Calle,55,Calle 2 NE entre Calle 53 y Calle 55,250,Casco Historico
Calle,2 NE,Calle,55,Calle,57,Calle 2 NE entre Calle 55 y Calle 57,250,Casco Historico
Calle,2 NE,Calle,57,Calle,59,Calle 2 NE entre Calle 57 y Calle 59,250,Casco Historico
Calle,2 NE,Calle,59,Calle,61,Calle 2 NE entre Calle 59 y Calle 61,250,Casco Historico
Calle,2 NE,Calle,61,Calle,63,Calle 2 NE entre Calle 61 y Calle 63,250,La Juanita
Calle,2 NE,Calle,83,Calle,85,Calle 2 NE entre Calle 83 y Calle 85,400,Tulipan
Calle,2 NE,Calle,85,Calle,87,Calle 2 NE entre Calle 85 y Calle 87,400,Tulipan
Calle,4 NE,Calle,47,Calle,49,Calle 4 NE entre Calle 47 y Calle 49,250,Casco Historico
Calle,4 NE,Calle,49,Calle,51,Calle 4 NE entre Calle 49 y Calle 51,250,Casco Historico
Calle,4 NE,Calle,51,Calle,53,Calle 4 NE entre Calle 51 y Calle 53,250,Casco Historico
Calle,4 NE,Calle,53,Calle,55,Calle 4 NE entre Calle 53 y Calle 55,250,Casco Historico
Calle,4 NE,Calle,55,Calle,57,Calle 4 NE entre Calle 55 y Calle 57,250,Casco Historico
Calle,4 NE,Calle,57,Calle,59,Calle 4 NE entre Calle 57 y Calle 59,250,Casco Historico
Calle,4 NE,Calle,59,Calle,61,Calle 4 NE entre Calle 59 y Calle 61,250,Casco Historico
Calle,4 NE,Calle,61,Calle,63,Calle 4 NE entre Calle 61 y Calle 63,250,La Juanita
Calle,4 NE,Calle,65,Calle,67,Calle 4 NE entre Calle 65 y Calle 67,250,La Juanita
Calle,4 NE,Calle,73,Calle,75,Calle 4 NE entre Calle 73 y Calle 75,250,La Juanita
Calle,4 NE,Calle,75,Calle,77,Calle 4 NE entre Calle 75 y Calle 77,350,Tulipan
Calle,4 NE,Calle,77,Calle,79,Calle 4 NE entre Calle 77 y Calle 79,350,Tulipan
Calle,4 NE,Calle,79,Calle,81,Calle 4 NE entre Calle 79 y Calle 81,350,Tulipan
Calle,4 NE,Calle,81,Calle,83,Calle 4 NE entre Calle 81 y Calle 83,350,Tulipan
Calle,4 NE,Calle,83,Calle,85,Calle 4 NE entre Calle 83 y Calle 85,350,Tulipan
Calle,4 NE,Calle,85,Calle,87,Calle 4 NE entre Calle 85 y Calle 87,400,Tulipan
Calle,4 NE,Calle,87,Calle,89,Calle 4 NE entre Calle 87 y Calle 89,400,Tulipan
Calle,4 NE,Calle,111,Calle,CIRCUNVALACION,Calle 4 NE entre Calle 111 y Calle CIRCUNVALACION,400,Tulipan
Calle,6 NE,Calle,53,Calle,55,Calle 6 NE entre Calle 53 y Calle 55,250,Casco Historico
Calle,6 NE,Calle,55,Calle,57,Calle 6 NE entre Calle 55 y Calle 57,250,Casco Historico
Calle,6 NE,Calle,57,Calle,59,Calle 6 NE entre Calle 57 y Calle 59,250,Casco Historico
Calle,6 NE,Calle,59,Calle,61,Calle 6 NE entre Calle 59 y Calle 61,250,Casco Historico
Calle,6 NE,Calle,61,Calle,63,Calle 6 NE entre Calle 61 y Calle 63,250,La Juanita
Calle,6 NE,Calle,63,Calle,65,Calle 6 NE entre Calle 63 y Calle 65,250,La Juanita
Calle,6 NE,Calle,65,Calle,67,Calle 6 NE entre Calle 65 y Calle 67,250,La Juanita
Calle,6 NE,Calle,73,Calle,75,Calle 6 NE entre Calle 73 y Calle 75,250,La Juanita
Calle,6 NE,Calle,75,Calle,77,Calle 6 NE entre Calle 75 y Calle 77,350,Tulipan
Calle,6 NE,Calle,77,Calle,79,Calle 6 NE entre Calle 77 y Calle 79,350,Tulipan
Calle,6 NE,Calle,79,Calle,81,Calle 6 NE entre Calle 79 y Calle 81,350,Tulipan
Calle,6 NE,Calle,81,Calle,85,Calle 6 NE entre Calle 81 y Calle 85,350,Tulipan
Calle,6 NE,Calle,85,Calle,87,Calle 6 NE entre Calle 85 y Calle 87,400,Tulipan
Calle,6 NE,Calle,87,Calle,89,Calle 6 NE entre Calle 87 y Calle 89,400,Tulipan
Calle,6 NE,Calle,99,Calle,101,Calle 6 NE entre Calle 99 y Calle 101,400,Tulipan
Calle,6 NE,Calle,101,Calle,103,Calle 6 NE entre Calle 101 y Calle 103,400,Tulipan
Calle,6 NE,Calle,111,Calle,CIRCUNVALACION,Calle 6 NE entre Calle 111 y Calle CIRCUNVALACION,400,Tulipan
Calle,8 NE,Calle,57,Calle,59,Calle 8 NE entre Calle 57 y Calle 59,250,La Juanita
Calle,8 NE,Calle,59,Calle,61,Calle 8 NE entre Calle 59 y Calle 61,250,La Juanita
Calle,8 NE,Calle,61,Calle,63,Calle 8 NE entre Calle 61 y Calle 63,250,La Juanita
Calle,8 NE,Calle,63,Calle,65,Calle 8 NE entre Calle 63 y Calle 65,250,La Juanita
Calle,8 NE,Calle,65,Calle,67,Calle 8 NE entre Calle 65 y Calle 67,250,La Juanita
Calle,8 NE,Calle,73,Calle,75,Calle 8 NE entre Calle 73 y Calle 75,250,La Juanita
Calle,8 NE,Calle,75,Calle,77,Calle 8 NE entre Calle 75 y Calle 77,350,Tulipan
Calle,8 NE,Calle,77,Calle,79,Calle 8 NE entre Calle 77 y Calle 79,350,Tulipan
Calle,8 NE,Calle,79,Calle,81,Calle 8 NE entre Calle 79 y Calle 81,350,Tulipan
Calle,8 NE,Calle,81,Calle,85,Calle 8 NE entre Calle 81 y Calle 85,350,Tulipan
Calle,8 NE,Calle,85,Calle,87,Calle 8 NE entre Calle 85 y Calle 87,400,Tulipan
Calle,8 NE,Calle,87,Calle,89,Calle 8 NE entre Calle 87 y Calle 89,400,Tulipan
Calle,8 NE,Calle,111,Calle,CIRCUNVALACION,Calle 8 NE entre Calle 111 y Calle CIRCUNVALACION,400,Tulipan
Calle,10 NE,Calle,71,Calle,73,Calle 10 NE entre Calle 71 y Calle 73,250,La Juanita
Calle,10 NE,Calle,73,Calle,75,Calle 10 NE entre Calle 73 y Calle 75,250,La Juanita
Calle,10 NE,Calle,75,Calle,77,Calle 10 NE entre Calle 75 y Calle 77,350,Tulipan
Calle,10 NE,Calle,77,Calle,79,Calle 10 NE entre Calle 77 y Calle 79,350,Tulipan
Calle,10 NE,Calle,79,Calle,81,Calle 10 NE entre Calle 79 y Calle 81,350,Tulipan
Calle,10 NE,Calle,85,Calle,87,Calle 10 NE entre Calle 85 y Calle 87,400,Tulipan
Calle,10 NE,Calle,87,Calle,89,Calle 10 NE entre Calle 87 y Calle 89,400,Tulipan
Calle,10 NE,Calle,89,Calle,93,Calle 10 NE entre Calle 89 y Calle 93,400,Tulipan
Calle,10 NE,Calle,99,Calle,101,Calle 10 NE entre Calle 99 y Calle 101,400,Tulipan
Calle,10 NE,Calle,101,Calle,103,Calle 10 NE entre Calle 101 y Calle 103,400,Tulipan
Calle,10 NE,Calle,103,Calle,105,Calle 10 NE entre Calle 103 y Calle 105,400,Tulipan
Calle,10 NE,Calle,107,Calle,109,Calle 10 NE entre Calle 107 y Calle 109,400,Tulipan
Calle,10 NE,Calle,109,Calle,111,Calle 10 NE entre Calle 109 y Calle 111,400,Tulipan
Calle,12 NE,Calle,67,Calle,71,Calle 12 NE entre Calle 67 y Calle 71,250,La Juanita
Calle,12 NE,Calle,71,Calle,73,Calle 12 NE entre Calle 71 y Calle 73,250,La Juanita
Calle,12 NE,Calle,73,Calle,75,Calle 12 NE entre Calle 73 y Calle 75,250,La Juanita
Calle,12 NE,Calle,75,Calle,77,Calle 12 NE entre Calle 75 y Calle 77,350,Tulipan
Calle,12 NE,Calle,77,Calle,79,Calle 12 NE entre Calle 77 y Calle 79,350,Tulipan
Calle,12 NE,Calle,79,Calle,81,Calle 12 NE entre Calle 79 y Calle 81,350,Tulipan
Calle,12 NE,Calle,81,Calle,85,Calle 12 NE entre Calle 81 y Calle 85,350,Tulipan
Calle,12 NE,Calle,85,Calle,87,Calle 12 NE entre Calle 85 y Calle 87,400,Tulipan
Calle,12 NE,Calle,87,Calle,89,Calle 12 NE entre Calle 87 y Calle 89,400,Tulipan
Calle,12 NE,Calle,89,Calle,93,Calle 12 NE entre Calle 89 y Calle 93,400,Tulipan
Calle,12 NE,Calle,93,Calle,97,Calle 12 NE entre Calle 93 y Calle 97,400,Tulipan
Calle,12 NE,Calle,97,Calle,99,Calle 12 NE entre Calle 97 y Calle 99,400,Tulipan
Calle,12 NE,Calle,99,Calle,101,Calle 12 NE entre Calle 99 y Calle 101,400,Tulipan
Calle,12 NE,Calle,101,Calle,103,Calle 12 NE entre Calle 101 y Calle 103,400,Tulipan
Calle,12 NE,Calle,103,Calle,105,Calle 12 NE entre Calle 103 y Calle 105,400,Tulipan
Calle,12 NE,Calle,105,Calle,107,Calle 12 NE entre Calle 105 y Calle 107,400,Tulipan
Calle,12 NE,Calle,107,Calle,109,Calle 12 NE entre Calle 107 y Calle 109,400,Tulipan
Calle,12 NE,Calle,109,Calle,119,Calle 12 NE entre Calle 109 y Calle 119,400,Tulipan
Calle,14 NE,Calle,64A,Calle,71,Calle 14 NE entre Calle 64A y Calle 71,250,La Juanita
Calle,14 NE,Calle,71,Calle,73,Calle 14 NE entre Calle 71 y Calle 73,250,La Juanita
Calle,14 NE,Calle,73,Calle,75,Calle 14 NE entre Calle 73 y Calle 75,250,La Juanita
Calle,14 NE,Calle,75,Calle,77,Calle 14 NE entre Calle 75 y Calle 77,350,Tulipan
Calle,14 NE,Calle,77,Calle,79,Calle 14 NE entre Calle 77 y Calle 79,350,Tulipan
Calle,14 NE,Calle,79,Calle,81,Calle 14 NE entre Calle 79 y Calle 81,350,Tulipan
Calle,14 NE,Calle,81,Calle,85,Calle 14 NE entre Calle 81 y Calle 85,350,Tulipan
Calle,14 NE,Calle,85,Calle,87,Calle 14 NE entre Calle 85 y Calle 87,350,Tulipan
Calle,14 NE,Calle,87,Calle,89,Calle 14 NE entre Calle 87 y Calle 89,400,Tulipan
Calle,14 NE,Calle,89,Calle,93,Calle 14 NE entre Calle 89 y Calle 93,400,Tulipan
Calle,14 NE,Calle,93,Calle,97,Calle 14 NE entre Calle 93 y Calle 97,400,Tulipan
Calle,14 NE,Calle,97,Calle,99,Calle 14 NE entre Calle 97 y Calle 99,400,Tulipan
Calle,16 NE ,Calle,64A,Calle,73,Calle 16 NE  entre Calle 64A y Calle 73,250,La Juanita
Calle,16 NE ,Calle,73,Calle,75,Calle 16 NE  entre Calle 73 y Calle 75,250,La Juanita
Calle,16 NE ,Calle,75,Calle,77,Calle 16 NE  entre Calle 75 y Calle 77,350,Tulipan
Calle,16 NE ,Calle,77,Calle,79,Calle 16 NE  entre Calle 77 y Calle 79,350,Tulipan
Calle,16 NE ,Calle,79,Calle,81,Calle 16 NE  entre Calle 79 y Calle 81,350,Tulipan
Calle,16 NE ,Calle,81,Calle,85,Calle 16 NE  entre Calle 81 y Calle 85,350,Tulipan
Calle,16 NE ,Calle,85,Calle,87,Calle 16 NE  entre Calle 85 y Calle 87,350,Tulipan
Calle,16 NE ,Calle,87,Calle,89,Calle 16 NE  entre Calle 87 y Calle 89,350,Tulipan
Calle,16 NE ,Calle,89,Calle,93,Calle 16 NE  entre Calle 89 y Calle 93,400,Tulipan
Calle,16 NE ,Calle,93,Calle,97,Calle 16 NE  entre Calle 93 y Calle 97,400,Tulipan
Calle,16 NE ,Calle,97,Calle,99,Calle 16 NE  entre Calle 97 y Calle 99,400,Tulipan
Calle,16 NE ,Calle,99,Calle,101,Calle 16 NE  entre Calle 99 y Calle 101,400,Tulipan
Calle,16 NE ,Calle,101,Calle,105,Calle 16 NE  entre Calle 101 y Calle 105,400,Tulipan
Calle,16 NE ,Calle,105,Calle,107,Calle 16 NE  entre Calle 105 y Calle 107,400,Tulipan
Calle,16 NE ,Calle,107,Calle,109,Calle 16 NE  entre Calle 107 y Calle 109,400,Tulipan
Calle,16 NE ,Calle,109,Calle,12 NE,Calle 16 NE  entre Calle 109 y Calle 12 NE,400,Tulipan
Calle,18 NE,Calle,75,Calle,77,Calle 18 NE entre Calle 75 y Calle 77,350,Tulipan
Calle,18 NE,Calle,77,Calle,79,Calle 18 NE entre Calle 77 y Calle 79,350,Tulipan
Calle,18 NE,Calle,79,Calle,81,Calle 18 NE entre Calle 79 y Calle 81,350,Tulipan
Calle,18 NE,Calle,81,Calle,85,Calle 18 NE entre Calle 81 y Calle 85,350,Tulipan
Calle,18 NE,Calle,85,Calle,87,Calle 18 NE entre Calle 85 y Calle 87,350,Tulipan
Calle,18 NE,Calle,87,Calle,89,Calle 18 NE entre Calle 87 y Calle 89,350,Tulipan
Calle,18 NE,Calle,89,Calle,93,Calle 18 NE entre Calle 89 y Calle 93,350,Tulipan
Calle,18 NE,Calle,93,Calle,97,Calle 18 NE entre Calle 93 y Calle 97,400,Tulipan
Calle,18 NE,Calle,97,Calle,99,Calle 18 NE entre Calle 97 y Calle 99,400,Tulipan
Calle,18 NE,Calle,99,Calle,101,Calle 18 NE entre Calle 99 y Calle 101,400,Tulipan
Calle,18 NE,Calle,101,Calle,103,Calle 18 NE entre Calle 101 y Calle 103,400,Tulipan
Calle,20 NE,Calle,64A,Calle,79,Calle 20 NE entre Calle 64A y Calle 79,350,Tulipan
Calle,20 NE,Calle,79,Calle,81,Calle 20 NE entre Calle 79 y Calle 81,350,Tulipan
Calle,20 NE,Calle,81,Calle,85,Calle 20 NE entre Calle 81 y Calle 85,350,Tulipan
Calle,20 NE,Calle,85,Calle,87,Calle 20 NE entre Calle 85 y Calle 87,350,Tulipan
Calle,20 NE,Calle,87,Calle,89,Calle 20 NE entre Calle 87 y Calle 89,350,Tulipan
